compound_id	smiles	score_kcal_mol
101794240	CN1C(=O)NC(=O)C2=C1NC(NCCOC1(C)CCCC1)=N2	-6.479
101794272	CC1=NOC(C2=CC=NC(NCCOC3(C)CCCC3)=C2)=N1	-6.291
101794656	CCN1C(NCCOC2(C)CCCC2)=NC2=C(N)N=CN=C21	-6.045
101794688	CC1=CC=C2N=C(NCCOC3(C)CCCC3)NC(=O)C2=C1	-6.310
101795040	CC1=NC(N)=CC(N2CCC(OC3=CC=C(F)C=C3)CC2)=N1	-6.290
101795072	O=C1NC(N2CCC(OC3=CC=C(F)C=C3)CC2)=NC=C1Cl	-6.487
101795104	OCC1=CC=NC(N2CCC(OC3=CC=C(F)C=C3)CC2)=C1	-6.279
101795232	NC1=NC(N2CCC(OC3=CC=C(F)C=C3)CC2)=NC=C1Cl	-6.417
101795552	CCN1CCN(C2=CC3=C(C=NN3)C=C2[N+](=O)[O-])CC1(C)C	-5.914
101796032	NC(=O)C1=CC=NC(N2CCC3=C(C2)N=CN3C2CCC2)=C1	-6.828
101796256	C[C@@H](O)C1=CC=CN=C1N1CCC2=C(C1)N=CN2C1CCC1	-5.745
101796320	C1=NNC2=CC=C(N3CCC4=C(C3)N=CN4C3CCC3)N=C12	-6.889
101796352	N#CC1=NC(N)=CC(N2CCC3=C(C2)N=CN3C2CCC2)=N1	-5.821
101796384	O=C(O)C1=CC=CC(N2CCC3=C(C2)N=CN3C2CCC2)=N1	-6.047
101796608	CCCCNC1=CC(N2CCN3N=C(C)C=C3C2)=NC(N)=N1	-6.836
101796672	CC1=NN2CCN(C3=NC=C(F)C(NCC(F)F)=N3)CC2=C1	-6.248
101796896	CC1=NN2CCN(C3=CC4=C(C=C3F)C(=O)NC4=O)CC2=C1	-7.563
101796928	COC1=CC(S(N)(=O)=O)=CN=C1N1CCN2N=C(C)C=C2C1	-6.948
101796960	CC1=NN2CCN(C3=CC=C4OC(C(=O)O)=CC4=N3)CC2=C1	-6.228
101796992	CC1=NN2CCN(C3=C4NC(=O)[C@@H](C)NC4=NC=N3)CC2=C1	-6.362
101797120	CC1=NN2CCN(C3=C(F)C=CC(Cl)=C3S(N)(=O)=O)CC2=C1	-6.096
101797184	CC1=NN2CCN(C3=C(F)C=C(C(=O)O)C=C3C#N)CC2=C1	-5.721
101797728	NC1=NC2=C(N3CCC(C4COCCO4)CC3)N=CN=C2S1	-6.757
101798112	OCC1=CC=NC(N2CCC(CCC3=CC=CN=C3)CC2)=N1	-6.358
101798208	NC1=NC=NC(N2CCC(CCC3=CC=CN=C3)CC2)=C1F	-6.432
101798368	COC1=CC=C2CN(C3=NC(C)=CC(CO)=C3)CCC2=C1Br	-6.271
101798432	COC1=CC=C2CN(C3=CC(=O)N(C)C(=O)N3)CCC2=C1Br	-6.422
101798464	COC1=CC=C2CN(C3=NC=C4NC=NC4=N3)CCC2=C1Br	-6.311
101798720	CC1(C)CCCN1C1CCN(C2=NC=NC3=C2C=CN3)CC1	-6.765
101798944	CC1(C)CCCN1C1CCN(C2=NC=C3NN=CC3=N2)CC1	-6.893
101799264	CC1=NN2CCN(C3=CC4=C(N=N3)SCC(=O)N4)CC2=C1I	-6.423
101799328	CC1=NN2CCN(C3=C4C=CC=CC4=NC(N)=C3)CC2=C1I	-6.886
101799360	CC1=NN2CCN(C3=CC=C(C#N)C=C3C(=O)O)CC2=C1I	-5.898
101799488	NC(=O)C1=CC=C2CCN(C3=CN=CC4=NN=NN34)CC2=C1	-7.072
101799520	CN(C)C1=NC=CC(N2CCC3=CC=C(C(N)=O)C=C3C2)=N1	-6.530
101799552	CNC1=C(Cl)N=CN=C1N1CCC2=CC=C(C(N)=O)C=C2C1	-6.051
101799584	NC(=O)C1=CC=C2CCN(C3=CC=CC4=NN=CN34)CC2=C1	-7.088
101799616	CC1=CC(C#N)=CC=C1N1CCC2=CC=C(C(N)=O)C=C2C1	-6.275
101799648	NC(=O)C1=CC=C2CCN(C3=CC=NC4=NC=NN34)CC2=C1	-7.182
101799680	CN1N=C([N+](=O)[O-])N=C1N1CCC2=CC=C(C(N)=O)C=C2C1	-6.741
101799712	NC(=O)C1=CC=C2CCN(C3=NC=C4N=CSC4=N3)CC2=C1	-6.510
101799744	COC1=CC=C(Br)N=C1N1CCC2=CC=C(C(N)=O)C=C2C1	-6.551
101799776	NC(=O)C1=CC=C2CCN(C3=CC=NC4=C3SN=C4)CC2=C1	-6.897
101799808	C[C@H](O)C1=CC(N2CCC3=CC=C(C(N)=O)C=C3C2)=CC=N1	-6.743
101799840	COCC1=CC(N2CCC3=CC=C(C(N)=O)C=C3C2)=CC=N1	-6.207
101799872	NC(=O)C1=CC=C2CCN(C3=NC=C4C=NNC4=N3)CC2=C1	-7.650
101799904	CC1=CN=C(N2CCC3=CC=C(C(N)=O)C=C3C2)N=C1CO	-6.367
101800224	CC1=NOC(C2=CC=C(NCC3=CON=C3C(C)C)N=C2)=N1	-6.369
101800384	CC(C)C1=NOC=C1CNC1=C2N=NN(C(C)C)C2=NC=N1	-6.287
101800416	CC1=CC(S(N)(=O)=O)=C(NCC2=CON=C2C(C)C)C=C1Br	-5.726
101800672	CON(C)C(=O)C1=CC=C(NCC2=CON=C2C(C)C)N=C1	-5.668
101801056	CC1=CC=CN2C(=O)C=C(NCCC3(O)CCCCC3)N=C12	-6.061
101801184	CSC1=NC(NCCC2(O)CCCCC2)=C2N=NN(C)C2=N1	-6.104
101801216	O=C(O)C1=CC2=NC(NCCC3(O)CCCCC3)=CC=C2O1	-6.305
|&1:6,9,12|	CC1=NC(NC[C@@]2(O)C[C@H]3CC[C@@H]2C3)=C2C(=N1)C(C)=NN2C	-6.831
101802176	CC(C)C1=CC=CC=C1OCC(O)CNC1=NC=C(F)C=N1	-5.921
101802240	CSC1=NC(NCC(O)COC2=CC=CC=C2C(C)C)=NS1	-5.706
101802272	OCCOC1(CNC2=CN=C3C=CC=CC3=N2)CCSCC1	-5.820
101802304	CC1=CC=C2OC(NCC3(OCCO)CCSCC3)=NC2=C1	-5.861
101802432	CC1=NC(NCC2(OCCO)CCSCC2)=NC2=C1C=NN2	-5.935
101802496	CC1=CC=CC2=C1N=C(NCC1(OCCO)CCSCC1)S2	-6.171
101802560	CC1=NC(NCC2(OCCO)CCSCC2)=C2C=CSC2=N1	-5.660
101802592	OCCOC1(CNC2=CC=NC3=C(Br)C=NN23)CCSCC1	-5.630
101802720	OCCOC1(CNC2=NN=C3C=CC(Cl)=CN32)CCSCC1	-5.965
101803072	COC1=CC(Br)=C2N=C(NCC(C)(C)C(C)O)N=C(N)C2=C1	-5.851
101803104	CCOC(=O)C1=CN=C2C=CC(NCC(C)(C)C(C)O)=NN12	-5.975
101803136	CC(O)C(C)(C)CNC1=CC(NCC2=CC=CC=C2)=NC=N1	-6.549
101803232	CC(O)C(C)(C)CNC1=NC(C2=NC=CC=N2)=NC(Cl)=C1F	-6.689
101803296	COC(=O)CC1=CC=C2N=C(NCC(C)(C)C(C)O)SC2=C1	-5.698
101803456	CC1=NC(C2=CC=NC=C2)=NC(NCC(CO)C2CC2)=C1C	-5.800
101803488	OCC(CNC1=NC=CC(OCC2=CC=CC=C2)=N1)C1CC1	-5.951
101803552	COC1=CC2=CC=NC(NCC(CO)C3CC3)=C2C=C1OC	-5.784
101803584	CC1=CC(OC2=CC=CC=C2)=NC(NCC(CO)C2CC2)=N1	-6.139
101803648	O=[N+]([O-])C1=CC=C2C(=C1)C(Br)=CN=C2NCC(CO)C1CC1	-6.143
101803712	CCC1=CC=C2N=CC(C#N)=C(NCC(CO)C3CC3)C2=C1	-5.463
101803776	CS(=O)(=O)C1=CN=C2N=C(NCC(CO)C3CC3)C=CC2=C1	-6.378
101803840	COC(=O)C1=C(NCC(CO)C2CC2)N2C=C(F)C=CC2=N1	-5.203
101803872	CC(C)(C)C(CO)CNC1=CC(C(F)(F)F)=NC2=NC=NN12	-6.697
101803904	CC(C)(C)C(CO)CNC1=NC(C2=CC=C(F)C=C2)=CN=C1	-6.144
101803936	COC1=CC2=C(NCC(CO)C(C)(C)C)N=CN=C2C=C1F	-6.544
101804000	CC(C)(C)C(CO)CNC1=CC=C(NC2=CC=CC=C2)N=N1	-6.130
101804160	CC(C)(C)C(CO)CNC1=NC(C2=CC=CC=C2)=NC(Cl)=N1	-6.299
101804192	CC(C)(C)C(CO)CNC1=C2C=CN(CC(=O)O)C2=NC=N1	-6.090
101804288	CC(C)(C)C(CO)CNC1=CC2=C(C=C1[N+](=O)[O-])NC(=O)O2	-6.489
101805952	OCC1=CC=C(N2CCC(OC3=CC=CC=C3F)C2)N=C1Br	-6.476
101805984	CNC1=NC(N2CCC(OC3=CC=CC=C3F)C2)=NC=C1Cl	-6.837
101806048	OCC1=CC=NC(N2CCC(OC3=CC=CC=C3F)C2)=C1F	-6.301
101806208	OCC1=CC=C(Br)C(N2CCC(OC3=CC=CC=C3F)C2)=N1	-6.766
101806976	NC1=NC(Cl)=CC(N2CCC(S(=O)(=O)C3=CC=CC=C3)C2)=N1	-6.657
101807104	NC(=O)C1=NN=C(N2CCC(S(=O)(=O)C3=CC=CC=C3)C2)S1	-6.064
101807168	NC1=NC=C(I)N=C1N1CCC(S(=O)(=O)C2=CC=CC=C2)C1	-6.201
101807200	O=S(=O)(C1=CC=CC=C1)C1CCN(C2=CC(O)=CC(F)=N2)C1	-6.623
101807552	OC[C@@]12CCCC[C@]1(CO)CN(C1=CC=C3N=CSC3=N1)C2	-6.065
101808640	CC1=NC(N)=NC(N(C)CC2=C(C)OC3=CC=CC=C32)=C1C	-6.349
101808704	CC1=NC(N(C)CC2=C(C)OC3=CC=CC=C32)=NC(C)=C1O	-6.310
101809280	C=CCCC1CCCN1C1=NC2=C(N1)C(=O)N(C)C(=O)N2C	-5.510
101809600	CCNC(=O)C1=CC(N[C@@H]2CCC3=CC(F)=CC=C32)=CC=N1	-6.728
101809632	CC(C)N1C(=O)C=C(N[C@@H]2CCC3=CC(F)=CC=C32)NC1=O	-6.753
101809856	O=C1NC(N[C@@H]2CCC3=CC(F)=CC=C32)=NC2=C1CCCC2	-7.187
101809888	N#CC1=CC=C(C(=O)O)N=C1N[C@@H]1CCC2=CC(F)=CC=C21	-6.321
101810048	CN1N=CC2=C1C(=O)NC(N[C@@H]1CCC3=CC(F)=CC=C31)=N2	-6.826
101810112	CCN1C=NC2=C(N[C@H]3CCC4=CC(F)=CC=C43)N=CN=C21	-6.572
101810144	OCC1=NN=C2C=CC(N[C@H]3CCC4=CC(F)=CC=C43)=NN21	-6.438
101810208	N#CC1=NC(C2CC2)=NC(N[C@H]2CCC3=CC(F)=CC=C32)=C1	-6.046
101810368	CC1=CC(N[C@H]2CCC3=CC(F)=CC=C32)=NC=C1S(N)(=O)=O	-5.958
101810400	CS(=O)(=O)C1=CC=C(N[C@H]2CCC3=CC(F)=CC=C32)N=C1Br	-6.202
101810464	CN1N=C(Br)C2=NC=NC(N[C@H]3CCC4=CC(F)=CC=C43)=C21	-6.570
101810656	CC(NC1=NC(Br)=CN=C1)C1=CC=CC(N2CCNC2=O)=C1	-6.681
101810688	CC(NC1=NC=NC=C1F)C1=CC=CC(N2CCNC2=O)=C1	-6.871
101810784	NC1=CC(NC(CC2=CC=CC=C2)C2=CC=CC=N2)=CC=N1	-6.450
101810816	COC1=CC(OC)=NC(CNC2=NN3C(C)=NN=C3C=C2)=N1	-5.834
101810848	COC1=CC(OC)=NC(CNC2=CC(Br)=CC=C2[N+](=O)[O-])=N1	-5.556
101810880	COC1=CC(OC)=NC(CNC2=C3C=C(C)SC3=NC=N2)=N1	-5.704
101810912	COC1=CC(OC)=NC(CNC2=NC3=C(C=CC=C3F)O2)=N1	-6.137
101810944	COC1=CC(OC)=NC(CNC2=C(Cl)C=C(C#N)C(C)=N2)=N1	-5.808
101810976	COC(=O)C1=CN=CC=C1NCC1=NC(OC)=CC(OC)=N1	-5.016
101811008	COC1=CC(OC)=NC(CNC2=CC=CC(F)=C2C(N)=O)=N1	-6.158
101811040	COC1=CC(OC)=NC(CNC2=NC3=C(C=CC=C3C)O2)=N1	-6.130
101811072	COC1=CC(OC)=NC(CNC2=C([N+](=O)[O-])C=NC(C)=C2)=N1	-5.473
101811104	COC1=CC(OC)=NC(CNC2=NC3=C(Br)C=NN3C=C2)=N1	-5.507
101811136	COC1=CC(OC)=NC(CNC2=C3C=NNC3=NC(N)=N2)=N1	-6.370
101811168	COC1=CC(OC)=NC(CNC2=NC3=C(SC=C3)C(N)=N2)=N1	-6.352
101811200	COC1=CC(OC)=NC(CNC2=C(C)C([N+](=O)[O-])=CC=N2)=N1	-5.428
101811232	COC1=CC(OC)=NC(CNC2=C(C#N)C(Cl)=CC=C2Br)=N1	-5.484
101811264	COC1=CC(OC)=NC(CNC2=CC=C3C(C)=NNC3=N2)=N1	-6.348
101811296	COC1=CC(OC)=NC(CNC2=NC3=CC=NN3C=C2C)=N1	-6.068
101811328	COC(=O)C1=CN=NC(NCC2=NC(OC)=CC(OC)=N2)=C1	-5.352
101811360	COC1=CC(OC)=NC(CNC2=NC=CC(I)=C2C(=O)O)=N1	-5.416
101811392	COC1=CC(OC)=NC(CNC2=CC=C(Br)C(C(F)F)=N2)=N1	-5.777
101811424	COC1=CC(OC)=NC(CNC2=NC=CN=C2C(C)(C)O)=N1	-5.569
101811456	COC1=CC(OC)=NC(CNC2=CC3=CC=CN=C3C=N2)=N1	-6.015
101811584	CC1=CC(C(F)(F)F)=NC(NC(C2=NC(C)=CN2)C2CC2)=N1	-6.456
101811616	CC1=CNC(C(NC2=CC(C#N)=NC(C3CC3)=N2)C2CC2)=N1	-5.943
101811680	CC1=CNC(C(NC2=NN=C(C(F)(F)F)C(C)=C2)C2CC2)=N1	-6.133
101811712	CC1=CNC(C(NC2=C(C#N)C=NC(C(=O)O)=C2)C2CC2)=N1	-5.497
101811808	COC1=CC=CC2=C1CCN(C1=CC=C3NN=NC3=N1)CC2	-6.813
101811872	COC1=CC=CC2=C1CCN(C1=NC=C(F)C(CO)=C1)CC2	-6.360
101811904	COC1=CC=CC2=C1CCN(C1=NC(SC)=NC(N)=C1)CC2	-5.646
101811968	COC1=CC=CC2=C1CCN(C1=NC(C)=CC(CO)=N1)CC2	-6.486
101812000	COC1=CC=CC2=C1CCN(C1=NC(C(N)=O)=CC=N1)CC2	-6.393
101812096	COC1=CC=CC2=C1CCN(C1=C(C)C(CO)=NC=C1)CC2	-6.196
101812192	CC(CS(=O)(=O)N(C)C)NC1=CC(C#N)=NC2=CC=CC=C21	-5.390
101812288	CC(CS(=O)(=O)N(C)C)NC1=CC(Cl)=NC2=C(C#N)C=NN12	-5.431
101812320	CC(CS(=O)(=O)N(C)C)NC1=CC(C2=CC=CC=N2)=NC=N1	-5.772
101812352	OC[C@@H]1CN(C2=C3C=CC=CC3=NC(C(F)(F)F)=N2)CCO1	-6.332
101812384	OC[C@@H]1CN(C2=NN3C(=NN=C3C3CCCO3)C=C2)CCO1	-6.321
101812448	CC1=CC(Cl)=C2N=CC(C#N)=C(N3CCO[C@H](CO)C3)C2=C1	-5.429
101812480	OC[C@@H]1CN(C2=CC(SCC3=CC=CC=C3)=NC=N2)CCO1	-6.707
101812576	CC1=CC=C2C=CC(N3CCO[C@H](CO)C3)=NC2=C1[N+](=O)[O-]	-6.149
101812608	CCOC(=O)C1=CC=C2N=C(N3CCO[C@H](CO)C3)SC2=C1	-5.730
101812672	CC1(C2=CC=CC3=C(N4CCO[C@H](CO)C4)C=CN=C23)CC1	-5.925
101812704	COC1=CC=CC(C2=CC=CC(N3CCO[C@H](CO)C3)=N2)=N1	-6.437
101812800	CC1=NC(NC(CO)CCC2=CC=NC=C2)=NC(N(C)C)=C1	-5.793
101812832	OCC(CCC1=CC=NC=C1)NC1=C(F)C(F)=NC(F)=C1F	-6.460
101812864	CN1C=NC2=C(NC(CO)CCC3=CC=NC=C3)N=CC=C21	-5.855
101812896	CC1=NC(NC(CO)CCC2=CC=NC=C2)=NC=C1[N+](=O)[O-]	-5.652
101812928	NC(=O)C1=CC(NC(CO)CCC2=CC=NC=C2)=NC(Cl)=N1	-6.023
101812960	CN1C(=O)C=C(NC(CO)CCC2=CC=NC=C2)N(C)C1=O	-5.785
101812992	OCC(CCC1=CC=NC=C1)NC1=CC=NC2=CC=CC=C21	-6.019
101813024	CN1C=NC2=NC(NC(CO)CCC3=CC=NC=C3)=NC=C21	-5.488
101813088	O=C1NC(NC(CO)CCC2=CC=NC=C2)=NC2=C1SC=C2	-6.151
101813120	CC1(C2=CC(NC(CO)CCC3=CC=NC=C3)=NC=N2)CC1	-5.684
101813184	OCC(CCC1=CC=NC=C1)NC1=NC=C(I)N2N=CC=C12	-6.042
101813216	CC1=NC(C(C)C)=CC(NC(CO)CCC2=CC=NC=C2)=N1	-6.466
101813280	NC(=O)C1=CC(NC(CO)CCC2=CC=NC=C2)=C(Cl)C=N1	-6.104
101813312	OCC(CCC1=CC=NC=C1)NC1=CC=NC2=C1CC=CC2	-6.103
101813696	C1=NC2=C(C(C3CC3)=NN2)C(N2CCC2C2CCOCC2)=N1	-5.586
101814144	COCC(C1=CC=C(F)C=C1)N(C)C1=NC(CO)=NC(Cl)=C1	-5.808
101814176	CCC(F)CNC1=CC=NC(C(=O)NCC2=CC=CC=C2)=C1	-6.455
101814368	OC1(CCC(F)(F)F)CCN(C2=NC=NC3=C2N=CS3)CC1	-6.423
101814528	OC1(CCC(F)(F)F)CCN(C2=CC=C3NN=CC3=N2)CC1	-6.844
101814560	OC1(CCC(F)(F)F)CCN(C2=NC=CC3=C2C=NN3)CC1	-6.134
101814752	CCOC1=CC=C(NCCC2=CNC3=CC=C(C)C=C23)N=N1	-6.535
101814880	COC1=C(N)N=CN=C1NCCC1=CNC2=CC=C(C)C=C12	-6.380
101814912	CC1=CC=C2NC=C(CCNC3=NC=NN4C=CC=C34)C2=C1	-6.758
101815008	CC1=CC=C2NC=C(CCNC3=CC4=NC=NN4C=N3)C2=C1	-6.248
101815168	CC1=CC=C(S(=O)(=O)CCNC2=CC=C([N+](=O)[O-])C=C2)C=C1	-6.122
101815200	CCC1=CC(NCCS(=O)(=O)C2=CC=C(C)C=C2)=NC(C)=N1	-6.100
101815232	CC1=CC=C(S(=O)(=O)CCNC2=C([N+](=O)[O-])SC(C)=C2)C=C1	-5.427
101815264	CC1=CC=C(S(=O)(=O)CCNC2=NC3=CC=CN=C3S2)C=C1	-5.967
101815296	CC(=O)C1=CC=CN=C1NCCS(=O)(=O)C1=CC=C(C)C=C1	-6.200
101815328	CSC1=NC=NC(NCCS(=O)(=O)C2=CC=C(C)C=C2)=C1Cl	-6.012
101815360	CC1=CC=C(S(=O)(=O)CCNC2=NC=C(F)N=C2C#N)C=C1	-5.618
101815584	CC(=O)N1CCC2(CC1)CN(C1=C3C(Cl)=CNC3=NC=N1)C2	-5.938
101815904	COC1=CC=CC2=C1N=C(NC(C)C1CC(F)(F)C1)NC2=O	-6.283
101816320	CN(C1=C2C=CC=C(S(N)(=O)=O)C2=NC=C1)C1CCOCC1	-6.303
101816352	CN(C1=NC2=CC([N+](=O)[O-])=CC=C2N=C1N)C1CCOCC1	-5.868
101816448	CN(C1=CC2=CC=C(O)N=C2C=C1[N+](=O)[O-])C1CCOCC1	-5.990
101816480	CC1=CN2N=C(N3CCC(O)(CC4=CC=CC=C4)C3)SC2=N1	-6.188
101816512	OC1(CC2=CC=CC=C2)CCN(C2=CC=NC(C3CC3)=N2)C1	-6.574
101816544	NC(=O)C1=CN=CC=C1N1CCC(O)(CC2=CC=CC=C2)C1	-6.553
101816576	CCC1=C(Cl)N=CN=C1N1CCC(O)(CC2=CC=CC=C2)C1	-6.043
101816608	OC1(CC2=CC=CC=C2)CCN(C2=NC(CC3CC3)=NS2)C1	-6.104
101816640	OC1(CC2=CC=CC=C2)CCN(C2=NC=C3C=CSC3=N2)C1	-6.263
101816672	CC1=CC(N2CCC(O)(CC3=CC=CC=C3)C2)=C(F)C(C)=N1	-6.357
101816704	CC(F)(F)C1=NN=C(N2CCC(O)(CC3=CC=CC=C3)C2)O1	-6.838
101816736	N#CC1=CC=NC(N2CCC(O)(CC3=CC=CC=C3)C2)=C1Br	-5.663
101816768	OC1(CC2=CC=CC=C2)CCN(C2=CC=NC3=C2N=NN3)C1	-6.234
101816800	COC1=NC(N2CCC(O)(CC3=CC=CC=C3)C2)=NC=C1Cl	-6.135
101816832	N#CC1=CC=C(N2CCC(O)(CC3=CC=CC=C3)C2)N=C1Br	-5.871
101816864	OCC1=NC(N2CCC(O)(CC3=CC=CC=C3)C2)=CC=C1Cl	-7.023
101816896	N#CC1=C(N2CCC(O)(CC3=CC=CC=C3)C2)C(I)=NC=C1	-5.326
101816928	N#CC1=NC(Cl)=CC=C1N1CCC(O)(CC2=CC=CC=C2)C1	-6.297
101817504	OCCOCCN(CCC1=CC=CC=C1)C1=NC(Br)=CC=C1	-5.580
101817536	NC1=C(N(CCOCCO)CCC2=CC=CC=C2)C(=O)C1=O	-5.535
101817568	CC1=CC(=O)N2N=C(NC3C4=CC=CC=C4CC3C)SC2=N1	-6.858
101817600	CC1CC2=CC=CC=C2C1NC1=CC(N2C=CN=C2)=NC=N1	-7.116
101817728	CC1CC2=CC=CC=C2C1NC1=NC=C2N=CN=C(O)C2=C1	-6.689
101818336	CC(O)CNC1=CC(NC(CF)C2=CC=C(Br)C=C2)=NC=N1	-6.408
101818368	NS(=O)(=O)C1=CN=C(NC(CF)C2=CC=C(Br)C=C2)C(Cl)=C1	-6.247
101818624	COC(=O)C1=CC=C2C(=C1)N=CN=C2NC1(C)CC(C)(C)C1	-6.156
101818720	CNC(=O)COC1CN(C2=CC(=O)N3C=C(C)C=CC3=N2)C1	-6.155
101818816	CNC(=O)COC1CN(C2=NC(CC3=CC=CC=C3)=NS2)C1	-6.330
101818848	CNC(=O)COC1CN(C2=C3SC(N(C)C)=NC3=NC=N2)C1	-5.954
101818912	CNC(=O)COC1CN(C2=NC3=CC(C(C)C)=CC=C3O2)C1	-6.257
101818944	C#CCN1C=CC2=C1N=CN=C2N1CC(OCC(=O)NC)C1	-5.825
101819008	COC1=CC=CC2=C1CCCC(NC1=C(F)C(C)=NC=N1)C2	-6.795
101819040	COC1=CC=CC2=C1CCCC(NC1=NC(CO)=CC=N1)C2	-7.113
101819072	COC1=CC=CC2=C1CCCC(NC1=C(C#N)C=NN1C)C2	-5.604
101819104	COC1=CC=CC2=C1CCCC(NC1=NC(N)=NC(O)=C1)C2	-7.341
101819200	COC1=CC=CC2=C1CCCC(NC1=CC(=O)N(C)N=C1)C2	-6.517
101819392	CC(NC1=NC=NC2=C1N=CN2)C1(C2=CC=CC=C2)CCC1	-6.209
101819584	FC1=CC=CC2=C(NC(C3CC3)C3COCCO3)C=CN=C12	-6.302
101819680	CN1C2=CC=C(Br)C=C2N=C1NC(C1CC1)C1COCCO1	-5.607
101819744	O=C1C=CC2=C(N=CC=C2NC(C2CC2)C2COCCO2)N1	-5.706
|&1:9,11,17|	OCC1=CC=CC2=C(N[C@H]3C[C@H]4CC(CO)C[C@H]43)C=CN=C12	-6.817
|&1:7,9,15|	CC1=CC=C2C(N[C@H]3C[C@H]4CC(CO)C[C@H]43)=NC=NC2=C1C	-6.765
101820736	CC12CC(NC3=C4C=NN(C5=CC=CC=C5)C4=NC=N3)(C1)C2	-6.896
101820832	CCOC(=O)C1=CC(NC23CC(C)(C2)C3)=C2C=CN=CC2=N1	-5.845
101820960	CN1C(=O)NC(=O)C2=C1N=C(N1CCOCC(C)(C)C1)N2C	-6.627
101821280	CN1C2=CC=C(C(=O)O)C=C2N=C1N1CCOCC(C)(C)C1	-6.439
101821440	O=C1CN(C2=C3C(C4=CC=C(Cl)C=C4)=CSC3=NC=N2)CN1	-5.847
101821504	COC1=CC=C(OC2=NC(N3CNC(=O)C3)=NC=C2F)C=C1	-6.300
101821888	OC1CC2(C1)CN(C1=C3C=CC=C(C(F)(F)F)C3=NC=N1)C2	-6.174
101821920	O=[N+]([O-])C1=C(N2CC3(CC(O)C3)C2)N(C2=CC=CC=C2)N=C1	-6.023
101821952	OC1CC2(C1)CN(C1=C3C=CC=C(C(F)(F)F)C3=NC=C1)C2	-6.337
101821984	OC1CC2(C1)CN(C1=C3C(Br)=NNC3=NC(C(F)(F)F)=N1)C2	-6.309
101822144	COC1=CC=CC2=C1C(NC1=NC(Cl)=CNC1=O)CC(C)C2	-6.418
101822176	COC1=CC=CC2=C1C(NC1=NC=C(Cl)C(N)=N1)CC(C)C2	-6.766
101822208	COC1=CC=CC2=C1C(NC1=NC(N(C)C)=NS1)CC(C)C2	-5.664
101822336	O=S1(=O)CCC2(CC1)OCCC2NC1=CC=NC2=C1SN=C2	-6.218
101822368	COC1=CC=C2N=C(C)C=C(NC(C)C3CS(=O)(=O)C3)C2=C1	-5.649
101822400	CC1=CC(NC(C)C2CS(=O)(=O)C2)=C2C=CC(F)=C(F)C2=N1	-6.219
101822432	COC(=O)C1=CC=C2N=C(NC(C)C3CS(=O)(=O)C3)OC2=C1	-6.260
101822464	CC(NC1=NC2=CC([N+](=O)[O-])=CC=C2N=C1)C1CS(=O)(=O)C1	-5.956
101822496	CC1=C2N=CN(C(C)C)C2=NC(NC(C)C2CS(=O)(=O)C2)=N1	-5.809
101822816	O=C1C=C(C2=CC=CC=C2)N=C(N2CCC2C2CCOC2)N1	-6.453
101822848	CC1=CC(NCC2=CC(NC(=O)C(C)C)=CC=C2)=NC(C)=N1	-6.454
101822880	CC(C)C(=O)NC1=CC=CC(CNC2=CC(C#N)=NC=N2)=C1	-6.562
101822912	CC(C)C(=O)NC1=CC=CC(CNC2=CN=C(N)C(Cl)=N2)=C1	-6.547
101822944	COC1=NC=CC(NCC2=CC(NC(=O)C(C)C)=CC=C2)=N1	-6.240
101822976	CC(C)C(=O)NC1=CC=CC(CNC2=C(Br)C(N)=NC=N2)=C1	-6.703
101823104	C#CC1=CN=CC=C1NCC1=CC(NC(=O)C(C)C)=CC=C1	-5.819
101823392	CC1=NN=C(N2CCC3=C(C2)C(N)=NC=C3)C2=CC=CC=C21	-6.786
101823424	CC1=NC(N2CCC3=C(C2)C(N)=NC=C3)=C2C=NN(C)C2=N1	-6.485
101823456	NC1=NC=CC2=C1CN(C1=CC(N3C=CN=C3)=NC=N1)CC2	-7.271
101823488	CCC1=NC(N2CCC3=C(C2)C(N)=NC=C3)=C2C=CSC2=N1	-6.300
101823520	CCN1N=CC2=C(N3CCC4=C(C3)C(N)=NC=C4)N=CN=C21	-6.391
101823552	NC1=NC=CC2=C1CN(C1=NN=C(C3CCOCC3)S1)CC2	-6.514
101823584	NC1=NC=CC2=C1CN(C1=C(C(F)(F)F)C=CC=C1F)CC2	-6.529
101823616	CC1=CC(C(F)(F)F)=CN=C1N1CCC2=C(C1)C(N)=NC=C2	-6.963
101823648	CC1=CN=C(N2CCC3=C(C2)C(N)=NC=C3)N=C1SC(C)C	-6.421
101823680	CC1=CC(N2CCC3=C(C2)C(N)=NC=C3)=NC=C1C(F)(F)F	-6.695
101823712	CC1=CN=C(N2CCC3=C(C2)C(N)=NC=C3)C(S(N)(=O)=O)=C1	-6.407
101823744	CC(C)C1=CC=C(C#N)C(N2CCC3=C(C2)C(N)=NC=C3)=N1	-6.456
101823776	CC1=CC(N2CCC3=C(C2)C(N)=NC=C3)=NC(C)=C1[N+](=O)[O-]	-5.833
101823808	NC1=NC=CC2=C1CN(C1=C(Br)C=C(C(F)(F)F)N=N1)CC2	-6.115
101823840	NC1=NC=CC2=C1CN(C1=NC(Cl)=NC3=C1CC(=O)N3)CC2	-6.776
101823872	CC1=CC(N2CCC3=C(C2)C(N)=NC=C3)=NC=C1S(N)(=O)=O	-6.963
